时间,通道 A
(us),(mV)

323.71037149,-0.01956947
323.71557149,-0.00978474
323.72077149,-0.00978474
323.72597149,-0.00978474
323.73117149,-0.07827789
323.73637149,-0.00978474
323.74157149,0.03913894
323.74677149,-0.01956947
323.75197149,-0.02935421
323.75717149,-0.11741682
323.76237149,0.00000000
323.76757149,-0.07827789
323.77277149,-0.03913894
323.77797149,-0.02935421
323.78317149,0.01956947
323.78837149,-0.00978474
323.79357149,-0.00978474
323.79877149,0.01956947
323.80397148,-0.00978474
323.80917148,-0.05870841
323.81437148,-0.14677103
323.81957148,-0.07827789
323.82477148,-0.06849315
323.82997148,0.14677103
323.83517148,0.00000000
323.84037148,0.06849315
323.84557148,-0.06849315
323.85077148,-0.07827789
323.85597148,0.01956947
323.86117148,-0.04892368
323.86637148,0.00000000
323.87157148,-0.00978474
323.87677148,0.03913894
323.88197148,-0.00978474
323.88717148,-0.08806262
323.89237148,-0.00978474
323.89757148,-0.06849315
323.90277148,-0.02935421
323.90797148,-0.01956947
323.91317148,0.07827789
323.91837147,-0.08806262
323.92357147,-0.10763209
323.92877147,-0.03913894
323.93397147,-0.00978474
323.93917147,0.09784736
323.94437147,-0.07827789
323.94957147,0.05870841
323.95477147,0.02935421
323.95997147,0.05870841
323.96517147,-0.00978474
323.97037147,-0.07827789
323.97557147,-0.12720156
323.98077147,0.05870841
323.98597147,0.00000000
323.99117147,-0.00978474
323.99637147,-0.00978474
324.00157147,0.00978474
324.00677147,-0.01956947
324.01197147,0.02935421
324.01717147,-0.08806262
324.02237147,-0.05870841
324.02757147,-0.07827789
324.03277146,0.11741682
324.03797146,-0.03913894
324.04317146,0.01956947
324.04837146,-0.06849315
324.05357146,-0.07827789
324.05877146,-0.00978474
324.06397146,0.01956947
324.06917146,-0.05870841
324.07437146,-0.00978474
324.07957146,-0.07827789
324.08477146,-0.09784736
324.08997146,-0.03913894
324.09517146,-0.08806262
324.10037146,-0.01956947
324.10557146,-0.05870841
324.11077146,0.00000000
324.11597146,-0.13698630
324.12117146,-0.05870841
324.12637146,-0.01956947
324.13157146,0.00000000
324.13677146,-0.03913894
324.14197146,-0.01956947
324.14717145,-0.13698630
324.15237145,-0.02935421
324.15757145,-0.07827789
324.16277145,-0.01956947
324.16797145,-0.03913894
324.17317145,-0.10763209
324.17837145,0.00978474
324.18357145,-0.03913894
324.18877145,0.05870841
324.19397145,0.00000000
324.19917145,-0.00978474
324.20437145,-0.05870841
324.20957145,-0.14677103
324.21477145,0.05870841
324.21997145,0.00000000
324.22517145,-0.09784736
324.23037145,0.04892368
324.23557145,-0.05870841
324.24077145,-0.00978474
324.24597145,-0.03913894
324.25117145,0.01956947
324.25637144,-0.11741682
324.26157144,0.03913894
324.26677144,0.06849315
324.27197144,0.02935421
324.27717144,-0.08806262
324.28237144,-0.01956947
324.28757144,-0.07827789
324.29277144,-0.01956947
324.29797144,-0.06849315
324.30317144,-0.09784736
324.30837144,-0.06849315
324.31357144,-0.04892368
324.31877144,0.04892368
324.32397144,-0.02935421
324.32917144,0.00978474
324.33437144,-0.02935421
324.33957144,-0.00978474
324.34477144,-0.05870841
324.34997144,-0.00978474
324.35517144,0.06849315
324.36037144,-0.05870841
324.36557144,0.05870841
324.37077143,0.00000000
324.37597143,-0.15655577
324.38117143,-0.06849315
324.38637143,-0.11741682
324.39157143,-0.03913894
324.39677143,0.00978474
324.40197143,0.00000000
324.40717143,-0.08806262
324.41237143,-0.09784736
324.41757143,-0.02935421
324.42277143,-0.08806262
324.42797143,-0.12720156
324.43317143,0.05870841
324.43837143,-0.03913894
324.44357143,0.01956947
324.44877143,0.01956947
324.45397143,-0.03913894
324.45917143,-0.04892368
324.46437143,-0.09784736
324.46957143,-0.09784736
324.47477143,0.04892368
324.47997143,0.00000000
324.48517142,-0.07827789
324.49037142,-0.02935421
324.49557142,-0.09784736
324.50077142,-0.01956947
324.50597142,0.00978474
324.51117142,0.02935421
324.51637142,0.07827789
324.52157142,-0.08806262
324.52677142,-0.04892368
324.53197142,-0.02935421
324.53717142,-0.17612524
324.54237142,0.03913894
324.54757142,-0.02935421
324.55277142,0.00978474
324.55797142,0.02935421
324.56317142,-0.00978474
324.56837142,-0.05870841
324.57357142,-0.10763209
324.57877142,-0.18590997
324.58397142,-0.00978474
324.58917142,0.06849315
324.59437142,-0.01956947
324.59957141,0.02935421
324.60477141,-0.01956947
324.60997141,-0.02935421
324.61517141,-0.02935421
324.62037141,-0.00978474
324.62557141,-0.03913894
324.63077141,-0.13698630
324.63597141,-0.04892368
324.64117141,0.08806262
324.64637141,-0.02935421
324.65157141,-0.09784736
324.65677141,-0.05870841
324.66197141,0.09784736
324.66717141,-0.10763209
324.67237141,-0.03913894
324.67757141,-0.05870841
324.68277141,-0.06849315
324.68797141,-0.07827789
324.69317141,-0.05870841
324.69837141,-0.09784736
324.70357141,-0.01956947
324.70877141,0.01956947
324.71397140,-0.05870841
324.71917140,-0.01956947
324.72437140,-0.08806262
324.72957140,0.05870841
324.73477140,-0.04892368
324.73997140,-0.03913894
324.74517140,0.02935421
324.75037140,-0.06849315
324.75557140,-0.07827789
324.76077140,0.00000000
324.76597140,0.08806262
324.77117140,-0.05870841
324.77637140,-0.02935421
324.78157140,0.02935421
324.78677140,0.00000000
324.79197140,-0.01956947
324.79717140,-0.03913894
324.80237140,0.00000000
324.80757140,-0.12720156
324.81277140,-0.08806262
324.81797140,-0.04892368
324.82317140,-0.02935421
324.82837139,-0.01956947
324.83357139,-0.01956947
324.83877139,-0.00978474
324.84397139,-0.12720156
324.84917139,-0.02935421
324.85437139,-0.15655577
324.85957139,0.14677103
324.86477139,0.03913894
324.86997139,-0.07827789
324.87517139,-0.12720156
324.88037139,0.01956947
324.88557139,0.03913894
324.89077139,0.00978474
324.89597139,0.04892368
324.90117139,-0.04892368
324.90637139,-0.13698630
324.91157139,-0.05870841
324.91677139,-0.02935421
324.92197139,-0.03913894
324.92717139,-0.02935421
324.93237139,-0.00978474
324.93757138,-0.09784736
324.94277138,0.00978474
324.94797138,-0.10763209
324.95317138,-0.02935421
324.95837138,0.02935421
324.96357138,-0.07827789
324.96877138,-0.11741682
324.97397138,0.03913894
324.97917138,-0.03913894
324.98437138,-0.10763209
324.98957138,-0.10763209
324.99477138,-0.12720156
324.99997138,0.11741682
325.00517138,-0.03913894
325.01037138,-0.00978474
325.01557138,-0.02935421
325.02077138,-0.04892368
325.02597138,-0.14677103
325.03117138,0.00000000
325.03637138,0.00000000
325.04157138,0.07827789
325.04677138,-0.11741682
325.05197137,-0.01956947
325.05717137,-0.10763209
325.06237137,-0.05870841
325.06757137,-0.08806262
325.07277137,-0.03913894
325.07797137,-0.01956947
325.08317137,-0.05870841
325.08837137,-0.07827789
325.09357137,-0.10763209
325.09877137,0.00000000
325.10397137,-0.01956947
325.10917137,-0.00978474
325.11437137,-0.04892368
325.11957137,-0.06849315
325.12477137,-0.02935421
325.12997137,-0.02935421
325.13517137,-0.05870841
325.14037137,-0.00978474
325.14557137,-0.06849315
325.15077137,0.08806262
325.15597137,-0.03913894
325.16117137,-0.05870841
325.16637136,-0.09784736
325.17157136,0.00000000
325.17677136,-0.05870841
325.18197136,0.03913894
325.18717136,-0.06849315
325.19237136,-0.04892368
325.19757136,-0.09784736
325.20277136,-0.04892368
325.20797136,-0.12720156
325.21317136,-0.17612524
325.21837136,-0.03913894
325.22357136,-0.03913894
325.22877136,0.02935421
325.23397136,-0.02935421
325.23917136,-0.09784736
325.24437136,-0.02935421
325.24957136,-0.02935421
325.25477136,0.00000000
325.25997136,0.06849315
325.26517136,-0.00978474
325.27037136,0.02935421
325.27557136,-0.07827789
325.28077135,0.00000000
325.28597135,0.02935421
325.29117135,-0.00978474
325.29637135,0.00978474
325.30157135,0.01956947
325.30677135,-0.03913894
325.31197135,-0.01956947
325.31717135,-0.06849315
325.32237135,0.04892368
325.32757135,-0.07827789
325.33277135,-0.00978474
325.33797135,-0.08806262
325.34317135,0.03913894
325.34837135,-0.03913894
325.35357135,0.00978474
325.35877135,0.01956947
325.36397135,0.02935421
325.36917135,-0.04892368
325.37437135,-0.07827789
325.37957135,0.05870841
325.38477135,-0.09784736
325.38997135,0.00978474
325.39517134,-0.08806262
325.40037134,0.01956947
325.40557134,-0.04892368
325.41077134,-0.03913894
325.41597134,-0.03913894
325.42117134,0.02935421
325.42637134,-0.11741682
325.43157134,-0.06849315
325.43677134,-0.07827789
325.44197134,0.02935421
325.44717134,-0.16634050
325.45237134,0.04892368
325.45757134,-0.07827789
325.46277134,0.00000000
325.46797134,0.05870841
325.47317134,0.01956947
325.47837134,-0.04892368
325.48357134,-0.18590997
325.48877134,-0.06849315
325.49397134,-0.14677103
325.49917134,-0.03913894
325.50437134,-0.04892368
325.50957133,0.03913894
325.51477133,-0.01956947
325.51997133,0.00978474
325.52517133,-0.12720156
325.53037133,-0.01956947
325.53557133,-0.12720156
325.54077133,-0.09784736
325.54597133,-0.11741682
325.55117133,-0.10763209
325.55637133,0.03913894
325.56157133,-0.01956947
325.56677133,-0.10763209
325.57197133,-0.03913894
325.57717133,-0.02935421
325.58237133,-0.04892368
325.58757133,-0.18590997
325.59277133,-0.09784736
325.59797133,0.00000000
325.60317133,-0.05870841
325.60837133,-0.05870841
325.61357133,-0.03913894
325.61877132,-0.11741682
325.62397132,-0.07827789
325.62917132,-0.03913894
325.63437132,-0.00978474
325.63957132,-0.06849315
325.64477132,-0.04892368
325.64997132,-0.01956947
325.65517132,-0.02935421
325.66037132,-0.00978474
325.66557132,-0.06849315
325.67077132,-0.07827789
325.67597132,0.00000000
325.68117132,-0.00978474
325.68637132,-0.06849315
325.69157132,-0.13698630
325.69677132,-0.03913894
325.70197132,0.01956947
325.70717132,-0.14677103
325.71237132,-0.03913894
325.71757132,-0.01956947
325.72277132,0.03913894
325.72797132,-0.00978474
325.73317131,0.01956947
325.73837131,-0.02935421
325.74357131,-0.06849315
325.74877131,-0.05870841
325.75397131,-0.09784736
325.75917131,0.04892368
325.76437131,-0.10763209
325.76957131,-0.09784736
325.77477131,-0.07827789
325.77997131,-0.06849315
325.78517131,0.00000000
325.79037131,0.00000000
325.79557131,-0.04892368
325.80077131,0.06849315
325.80597131,-0.03913894
325.81117131,-0.07827789
325.81637131,0.04892368
325.82157131,0.00000000
325.82677131,-0.02935421
325.83197131,0.08806262
325.83717131,-0.03913894
325.84237131,-0.03913894
325.84757130,-0.03913894
325.85277130,0.04892368
325.85797130,-0.08806262
325.86317130,-0.02935421
325.86837130,0.00000000
325.87357130,-0.07827789
325.87877130,-0.06849315
325.88397130,-0.05870841
325.88917130,0.02935421
325.89437130,-0.09784736
325.89957130,-0.04892368
325.90477130,-0.06849315
325.90997130,-0.00978474
325.91517130,-0.09784736
325.92037130,-0.05870841
325.92557130,0.06849315
325.93077130,0.00000000
325.93597130,-0.06849315
325.94117130,-0.04892368
325.94637130,-0.05870841
325.95157130,-0.02935421
325.95677130,-0.01956947
325.96197129,-0.15655577
325.96717129,-0.08806262
325.97237129,0.00000000
325.97757129,-0.06849315
325.98277129,0.03913894
325.98797129,-0.09784736
325.99317129,0.01956947
325.99837129,0.03913894
326.00357129,0.03913894
326.00877129,-0.06849315
326.01397129,-0.00978474
326.01917129,-0.04892368
326.02437129,-0.08806262
326.02957129,-0.03913894
326.03477129,-0.05870841
326.03997129,-0.02935421
326.04517129,-0.19569471
326.05037129,-0.06849315
326.05557129,-0.02935421
326.06077129,-0.02935421
326.06597129,0.00000000
326.07117129,-0.09784736
326.07637128,-0.08806262
326.08157128,0.00000000
326.08677128,-0.12720156
326.09197128,-0.14677103
326.09717128,-0.10763209
326.10237128,-0.05870841
326.10757128,-0.14677103
326.11277128,-0.04892368
326.11797128,-0.07827789
326.12317128,-0.01956947
326.12837128,0.01956947
326.13357128,0.03913894
326.13877128,-0.01956947
326.14397128,-0.18590997
326.14917128,0.01956947
326.15437128,-0.04892368
326.15957128,-0.02935421
326.16477128,0.00000000
326.16997128,-0.04892368
326.17517128,-0.06849315
326.18037128,-0.11741682
326.18557128,-0.09784736
326.19077127,0.03913894
326.19597127,-0.00978474
326.20117127,0.00978474
326.20637127,0.02935421
326.21157127,-0.04892368
326.21677127,-0.10763209
326.22197127,-0.03913894
326.22717127,0.00978474
326.23237127,-0.02935421
326.23757127,-0.02935421
326.24277127,0.04892368
326.24797127,-0.00978474
326.25317127,-0.10763209
326.25837127,-0.02935421
326.26357127,-0.12720156
326.26877127,-0.01956947
326.27397127,-0.12720156
326.27917127,0.00000000
326.28437127,-0.04892368
326.28957127,-0.04892368
326.29477127,-0.14677103
326.29997126,0.01956947
326.30517126,-0.03913894
326.31037126,0.01956947
326.31557126,-0.13698630
326.32077126,-0.02935421
326.32597126,-0.09784736
326.33117126,-0.09784736
326.33637126,-0.10763209
326.34157126,-0.03913894
326.34677126,-0.06849315
326.35197126,-0.08806262
326.35717126,-0.03913894
326.36237126,-0.01956947
326.36757126,-0.03913894
326.37277126,-0.05870841
326.37797126,-0.02935421
326.38317126,-0.03913894
326.38837126,-0.03913894
326.39357126,-0.13698630
326.39877126,-0.03913894
326.40397126,-0.06849315
326.40917126,-0.01956947
326.41437125,-0.04892368
326.41957125,-0.02935421
326.42477125,0.00000000
326.42997125,-0.05870841
326.43517125,0.06849315
326.44037125,-0.04892368
326.44557125,-0.11741682
326.45077125,-0.07827789
326.45597125,-0.13698630
326.46117125,-0.01956947
326.46637125,-0.05870841
326.47157125,0.01956947
326.47677125,-0.06849315
326.48197125,0.02935421
326.48717125,-0.02935421
326.49237125,-0.10763209
326.49757125,-0.05870841
326.50277125,-0.03913894
326.50797125,-0.11741682
326.51317125,-0.07827789
326.51837125,-0.02935421
326.52357125,-0.13698630
326.52877124,-0.03913894
326.53397124,-0.08806262
326.53917124,0.03913894
326.54437124,-0.13698630
326.54957124,0.02935421
326.55477124,-0.00978474
326.55997124,-0.01956947
326.56517124,0.00978474
326.57037124,-0.07827789
326.57557124,0.04892368
326.58077124,0.01956947
326.58597124,-0.05870841
326.59117124,-0.05870841
326.59637124,-0.03913894
326.60157124,-0.01956947
326.60677124,0.04892368
326.61197124,-0.04892368
326.61717124,-0.05870841
326.62237124,-0.01956947
326.62757124,-0.05870841
326.63277124,0.05870841
326.63797124,-0.07827789
326.64317123,-0.13698630
326.64837123,-0.03913894
326.65357123,0.00978474
326.65877123,-0.03913894
326.66397123,0.02935421
326.66917123,-0.06849315
326.67437123,-0.16634050
326.67957123,-0.05870841
326.68477123,-0.04892368
326.68997123,-0.05870841
326.69517123,-0.05870841
326.70037123,-0.10763209
326.70557123,-0.03913894
326.71077123,0.00978474
326.71597123,0.04892368
326.72117123,0.00000000
326.72637123,-0.02935421
326.73157123,0.02935421
326.73677123,-0.10763209
326.74197123,-0.05870841
326.74717123,-0.06849315
326.75237123,0.00978474
326.75757122,-0.10763209
326.76277122,-0.09784736
326.76797122,-0.02935421
326.77317122,-0.02935421
326.77837122,-0.08806262
326.78357122,-0.15655577
326.78877122,0.05870841
326.79397122,-0.04892368
326.79917122,-0.05870841
326.80437122,-0.12720156
326.80957122,-0.08806262
326.81477122,-0.03913894
326.81997122,-0.07827789
326.82517122,-0.06849315
326.83037122,-0.09784736
326.83557122,-0.03913894
326.84077122,-0.03913894
326.84597122,-0.07827789
326.85117122,0.04892368
326.85637122,-0.02935421
326.86157122,-0.03913894
326.86677122,0.00000000
326.87197121,0.04892368
326.87717121,-0.15655577
326.88237121,-0.01956947
326.88757121,-0.09784736
326.89277121,-0.00978474
326.89797121,-0.05870841
326.90317121,-0.07827789
326.90837121,-0.04892368
326.91357121,-0.07827789
326.91877121,-0.03913894
326.92397121,0.00978474
326.92917121,-0.02935421
326.93437121,-0.16634050
326.93957121,0.04892368
326.94477121,0.00000000
326.94997121,-0.00978474
326.95517121,-0.08806262
326.96037121,0.01956947
326.96557121,-0.00978474
326.97077121,-0.02935421
326.97597121,-0.13698630
326.98117120,-0.06849315
326.98637120,0.02935421
326.99157120,-0.02935421
326.99677120,0.02935421
327.00197120,-0.05870841
327.00717120,-0.03913894
327.01237120,-0.07827789
327.01757120,-0.08806262
327.02277120,-0.15655577
327.02797120,-0.17612524
327.03317120,-0.00978474
327.03837120,-0.02935421
327.04357120,-0.13698630
327.04877120,0.00000000
327.05397120,-0.03913894
327.05917120,0.00000000
327.06437120,-0.08806262
327.06957120,-0.03913894
327.07477120,-0.08806262
327.07997120,-0.04892368
327.08517120,-0.03913894
327.09037120,0.00978474
327.09557119,-0.05870841
327.10077119,0.02935421
327.10597119,-0.07827789
327.11117119,0.00978474
327.11637119,-0.03913894
327.12157119,-0.00978474
327.12677119,-0.09784736
327.13197119,-0.09784736
327.13717119,-0.06849315
327.14237119,0.01956947
327.14757119,-0.16634050
327.15277119,0.00978474
327.15797119,-0.01956947
327.16317119,-0.19569471
327.16837119,-0.10763209
327.17357119,-0.12720156
327.17877119,-0.05870841
327.18397119,-0.04892368
327.18917119,0.00978474
327.19437119,-0.10763209
327.19957119,-0.07827789
327.20477119,-0.01956947
327.20997118,0.00978474
327.21517118,-0.05870841
327.22037118,-0.00978474
327.22557118,-0.06849315
327.23077118,0.06849315
327.23597118,-0.03913894
327.24117118,0.02935421
327.24637118,-0.01956947
327.25157118,-0.10763209
327.25677118,-0.02935421
327.26197118,-0.00978474
327.26717118,-0.16634050
327.27237118,-0.07827789
327.27757118,-0.08806262
327.28277118,-0.03913894
327.28797118,0.03913894
327.29317118,-0.03913894
327.29837118,0.00978474
327.30357118,-0.09784736
327.30877118,-0.03913894
327.31397118,-0.04892368
327.31917118,-0.03913894
327.32437117,-0.07827789
327.32957117,-0.02935421
327.33477117,-0.14677103
327.33997117,-0.02935421
327.34517117,-0.00978474
327.35037117,-0.01956947
327.35557117,-0.07827789
327.36077117,-0.07827789
327.36597117,-0.10763209
327.37117117,0.02935421
327.37637117,0.01956947
327.38157117,-0.08806262
327.38677117,-0.01956947
327.39197117,0.00978474
327.39717117,-0.08806262
327.40237117,-0.03913894
327.40757117,-0.09784736
327.41277117,-0.07827789
327.41797117,-0.03913894
327.42317117,0.00978474
327.42837117,-0.02935421
327.43357117,-0.06849315
327.43877116,-0.05870841
327.44397116,-0.03913894
327.44917116,-0.02935421
327.45437116,-0.01956947
327.45957116,-0.12720156
327.46477116,-0.04892368
327.46997116,-0.00978474
327.47517116,-0.06849315
327.48037116,-0.09784736
327.48557116,-0.08806262
327.49077116,-0.03913894
327.49597116,0.01956947
327.50117116,-0.04892368
327.50637116,-0.11741682
327.51157116,-0.07827789
327.51677116,0.01956947
327.52197116,0.03913894
327.52717116,-0.04892368
327.53237116,-0.08806262
327.53757116,-0.01956947
327.54277116,0.05870841
327.54797116,0.00978474
327.55317115,-0.12720156
327.55837115,-0.07827789
327.56357115,-0.12720156
327.56877115,0.04892368
327.57397115,-0.01956947
327.57917115,-0.09784736
327.58437115,-0.07827789
327.58957115,0.04892368
327.59477115,0.00978474
327.59997115,0.02935421
327.60517115,-0.11741682
327.61037115,0.00000000
327.61557115,-0.09784736
327.62077115,-0.08806262
327.62597115,-0.08806262
327.63117115,-0.09784736
327.63637115,0.00978474
327.64157115,0.03913894
327.64677115,-0.09784736
327.65197115,-0.03913894
327.65717115,-0.12720156
327.66237115,-0.01956947
327.66757114,-0.07827789
327.67277114,-0.02935421
327.67797114,0.01956947
327.68317114,-0.05870841
327.68837114,-0.07827789
327.69357114,-0.09784736
327.69877114,-0.06849315
327.70397114,-0.01956947
327.70917114,-0.04892368
327.71437114,0.02935421
327.71957114,-0.09784736
327.72477114,-0.01956947
327.72997114,-0.06849315
327.73517114,-0.06849315
327.74037114,-0.05870841
327.74557114,-0.15655577
327.75077114,-0.16634050
327.75597114,-0.16634050
327.76117114,-0.03913894
327.76637114,0.00000000
327.77157114,-0.10763209
327.77677113,-0.11741682
327.78197113,-0.03913894
327.78717113,0.07827789
327.79237113,-0.09784736
327.79757113,-0.04892368
327.80277113,-0.04892368
327.80797113,-0.06849315
327.81317113,-0.03913894
327.81837113,0.04892368
327.82357113,-0.04892368
327.82877113,0.00978474
327.83397113,-0.14677103
327.83917113,0.02935421
327.84437113,-0.03913894
327.84957113,0.05870841
327.85477113,-0.07827789
327.85997113,-0.13698630
327.86517113,-0.12720156
327.87037113,-0.08806262
327.87557113,0.06849315
327.88077113,-0.02935421
327.88597113,-0.04892368
327.89117112,-0.04892368
327.89637112,0.00978474
327.90157112,-0.00978474
327.90677112,-0.06849315
327.91197112,0.01956947
327.91717112,0.00000000
327.92237112,-0.17612524
327.92757112,-0.08806262
327.93277112,0.12720156
327.93797112,-0.00978474
327.94317112,0.00000000
327.94837112,-0.13698630
327.95357112,-0.08806262
327.95877112,-0.05870841
327.96397112,0.00000000
327.96917112,-0.10763209
327.97437112,-0.09784736
327.97957112,0.00000000
327.98477112,-0.02935421
327.98997112,-0.08806262
327.99517112,-0.04892368
328.00037112,0.01956947
328.00557111,-0.04892368
328.01077111,-0.16634050
328.01597111,-0.09784736
328.02117111,-0.00978474
328.02637111,-0.05870841
328.03157111,0.00000000
328.03677111,-0.02935421
328.04197111,-0.07827789
328.04717111,-0.09784736
328.05237111,-0.04892368
328.05757111,-0.13698630
328.06277111,0.00978474
328.06797111,-0.04892368
328.07317111,-0.14677103
328.07837111,-0.07827789
328.08357111,-0.07827789
328.08877111,-0.08806262
328.09397111,-0.00978474
328.09917111,0.00978474
328.10437111,-0.03913894
328.10957111,-0.05870841
328.11477111,-0.00978474
328.11997110,-0.02935421
328.12517110,0.00000000
328.13037110,-0.00978474
328.13557110,-0.03913894
328.14077110,0.02935421
328.14597110,-0.00978474
328.15117110,-0.05870841
328.15637110,-0.00978474
328.16157110,-0.02935421
328.16677110,-0.07827789
328.17197110,-0.00978474
328.17717110,-0.02935421
328.18237110,0.02935421
328.18757110,0.02935421
328.19277110,0.07827789
328.19797110,-0.00978474
328.20317110,-0.04892368
328.20837110,0.02935421
328.21357110,-0.07827789
328.21877110,0.02935421
328.22397110,-0.01956947
328.22917110,-0.09784736
328.23437109,0.00978474
328.23957109,-0.09784736
328.24477109,-0.10763209
328.24997109,-0.04892368
328.25517109,-0.13698630
328.26037109,-0.00978474
328.26557109,-0.02935421
328.27077109,-0.07827789
328.27597109,-0.03913894
328.28117109,0.02935421
328.28637109,-0.02935421
328.29157109,-0.06849315
328.29677109,-0.06849315
328.30197109,-0.04892368
328.30717109,0.00000000
328.31237109,0.01956947
328.31757109,-0.02935421
328.32277109,-0.14677103
328.32797109,-0.04892368
328.33317109,-0.02935421
328.33837109,-0.00978474
328.34357109,-0.03913894
328.34877108,-0.09784736
328.35397108,0.00978474
328.35917108,-0.08806262
328.36437108,-0.01956947
328.36957108,-0.03913894
328.37477108,-0.09784736
328.37997108,0.01956947
328.38517108,-0.07827789
328.39037108,0.06849315
328.39557108,-0.09784736
328.40077108,-0.04892368
328.40597108,0.01956947
328.41117108,-0.01956947
328.41637108,-0.08806262
328.42157108,-0.08806262
328.42677108,-0.07827789
328.43197108,-0.11741682
328.43717108,-0.08806262
328.44237108,0.01956947
328.44757108,-0.03913894
328.45277108,0.01956947
328.45797107,-0.12720156
328.46317107,-0.03913894
328.46837107,-0.09784736
328.47357107,-0.15655577
328.47877107,-0.04892368
328.48397107,-0.05870841
328.48917107,-0.05870841
328.49437107,-0.06849315
328.49957107,0.00978474
328.50477107,-0.04892368
328.50997107,0.01956947
328.51517107,-0.05870841
328.52037107,-0.01956947
328.52557107,-0.11741682
328.53077107,-0.08806262
328.53597107,-0.05870841
328.54117107,-0.04892368
328.54637107,-0.01956947
328.55157107,-0.07827789
328.55677107,-0.01956947
328.56197107,-0.07827789
328.56717107,-0.01956947
328.57237106,-0.06849315
328.57757106,-0.01956947
328.58277106,-0.10763209
328.58797106,-0.14677103
328.59317106,-0.05870841
328.59837106,-0.09784736
328.60357106,-0.05870841
328.60877106,-0.13698630
328.61397106,-0.04892368
328.61917106,-0.14677103
328.62437106,-0.15655577
328.62957106,0.03913894
328.63477106,-0.15655577
328.63997106,-0.01956947
328.64517106,-0.04892368
328.65037106,0.03913894
328.65557106,-0.05870841
328.66077106,0.02935421
328.66597106,-0.01956947
328.67117106,-0.08806262
328.67637106,0.02935421
328.68157106,0.01956947
328.68677105,-0.11741682
328.69197105,-0.02935421
328.69717105,0.07827789
328.70237105,0.07827789
328.70757105,-0.00978474
328.71277105,-0.05870841
328.71797105,-0.01956947
328.72317105,0.03913894
328.72837105,-0.11741682
328.73357105,-0.05870841
328.73877105,-0.09784736
328.74397105,-0.00978474
328.74917105,0.03913894
328.75437105,-0.03913894
328.75957105,-0.00978474
328.76477105,-0.09784736
328.76997105,-0.09784736
328.77517105,-0.06849315
328.78037105,-0.06849315
328.78557105,-0.04892368
328.79077105,-0.06849315
328.79597105,-0.05870841
328.80117104,-0.05870841
328.80637104,-0.04892368
328.81157104,-0.06849315
328.81677104,-0.08806262
328.82197104,0.03913894
328.82717104,-0.01956947
328.83237104,-0.09784736
328.83757104,0.03913894
328.84277104,-0.06849315
328.84797104,-0.04892368
328.85317104,0.02935421
328.85837104,-0.11741682
328.86357104,-0.19569471
328.86877104,-0.04892368
328.87397104,-0.09784736
328.87917104,-0.01956947
328.88437104,-0.03913894
328.88957104,-0.02935421
328.89477104,-0.02935421
328.89997104,-0.04892368
328.90517104,-0.01956947
328.91037104,0.00000000
328.91557103,-0.10763209
328.92077103,0.00000000
328.92597103,-0.06849315
328.93117103,0.01956947
328.93637103,-0.04892368
328.94157103,-0.01956947
328.94677103,-0.05870841
328.95197103,0.01956947
328.95717103,-0.08806262
328.96237103,-0.09784736
328.96757103,-0.03913894
328.97277103,0.05870841
328.97797103,0.00000000
328.98317103,0.07827789
328.98837103,-0.02935421
328.99357103,-0.20547944
328.99877103,-0.11741682
329.00397103,-0.15655577
329.00917103,-0.01956947
329.01437103,-0.05870841
329.01957103,-0.03913894
329.02477103,-0.02935421
329.02997102,-0.04892368
329.03517102,-0.04892368
329.04037102,-0.04892368
329.04557102,-0.08806262
329.05077102,0.02935421
329.05597102,-0.05870841
329.06117102,0.00978474
329.06637102,-0.00978474
329.07157102,-0.01956947
329.07677102,-0.10763209
329.08197102,-0.04892368
329.08717102,-0.11741682
329.09237102,-0.04892368
329.09757102,-0.09784736
329.10277102,-0.06849315
329.10797102,-0.11741682
329.11317102,-0.04892368
329.11837102,-0.08806262
329.12357102,-0.04892368
329.12877102,-0.01956947
329.13397102,-0.00978474
329.13917101,-0.02935421
329.14437101,-0.08806262
329.14957101,-0.07827789
329.15477101,-0.03913894
329.15997101,-0.10763209
329.16517101,-0.09784736
329.17037101,-0.07827789
329.17557101,-0.07827789
329.18077101,-0.02935421
329.18597101,-0.03913894
329.19117101,-0.07827789
329.19637101,0.00978474
329.20157101,-0.00978474
329.20677101,-0.09784736
329.21197101,0.00000000
329.21717101,-0.15655577
329.22237101,-0.02935421
329.22757101,-0.06849315
329.23277101,-0.04892368
329.23797101,-0.04892368
329.24317101,-0.08806262
329.24837101,-0.11741682
329.25357100,-0.02935421
329.25877100,-0.09784736
329.26397100,-0.13698630
329.26917100,-0.07827789
329.27437100,0.01956947
329.27957100,-0.07827789
329.28477100,-0.06849315
329.28997100,-0.07827789
329.29517100,-0.02935421
329.30037100,0.06849315
329.30557100,-0.16634050
329.31077100,0.00000000
329.31597100,-0.02935421
329.32117100,-0.07827789
329.32637100,-0.05870841
329.33157100,0.01956947
329.33677100,0.07827789
329.34197100,-0.04892368
329.34717100,-0.02935421
329.35237100,-0.06849315
329.35757100,-0.06849315
329.36277100,0.09784736
329.36797099,-0.04892368
329.37317099,-0.15655577
329.37837099,-0.04892368
329.38357099,-0.11741682
329.38877099,0.05870841
329.39397099,-0.04892368
329.39917099,-0.00978474
329.40437099,-0.05870841
